SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-87-8853,1,1,1,0,0,0,0,0,0,0
000-96-9925,1,1,1,1,0,1,0,0,0,0
000-01-7887,0,0,1,1,1,1,0,1,0,0
000-80-8136,1,0,1,0,1,0,1,1,1,1
000-44-4331,1,0,0,0,0,1,1,1,1,0
000-72-9470,1,0,0,0,1,0,0,0,0,0
000-96-9923,1,1,1,1,0,1,1,1,1,0
000-81-2613,0,0,0,1,0,0,1,0,1,1
000-20-1676,1,0,1,1,0,0,0,0,1,1
000-44-5144,1,0,1,1,0,0,0,1,1,1
000-73-2297,0,1,1,1,0,0,0,1,1,0
000-42-7289,1,1,0,0,0,1,0,1,1,0
000-32-9151,1,0,1,0,1,0,1,0,0,0
000-43-6185,1,1,1,1,0,1,1,1,0,0
000-44-8275,0,1,1,0,1,0,1,0,1,0
000-55-1615,1,1,0,1,1,1,0,1,1,1
000-98-8302,1,0,0,1,0,0,0,0,0,0
000-22-1673,1,1,0,0,0,1,1,0,0,0
000-78-0824,0,1,0,1,0,0,1,0,0,1
000-19-3193,1,1,0,0,0,0,0,0,0,0
000-97-8637,1,0,1,1,0,1,1,1,1,1
000-67-6646,1,1,1,0,1,1,1,0,0,0
000-00-7160,0,0,1,0,0,0,1,1,1,0
000-25-1390,1,0,1,1,0,0,1,1,1,1
000-36-3670,1,0,1,1,0,1,0,0,1,1
000-20-3902,1,0,0,1,1,1,1,0,1,0
000-93-2951,1,0,0,1,0,0,1,0,0,1
000-10-9070,1,1,0,0,1,0,1,0,1,1
000-47-9380,1,1,1,1,1,1,1,1,1,0
000-79-2492,1,1,0,1,1,0,1,1,0,0
000-34-7307,1,1,1,1,1,1,0,0,1,1
000-07-4771,1,0,0,1,1,1,0,1,0,1
000-98-6169,0,1,1,0,0,1,0,1,0,1
000-63-0635,0,0,0,0,1,1,1,1,1,1
000-33-4581,1,1,0,0,0,0,0,1,0,1
000-67-0132,1,1,1,1,1,0,0,0,0,0
000-57-2687,0,1,0,0,0,0,1,0,1,0
000-01-2362,0,0,0,1,1,1,1,0,0,0
000-72-0198,1,0,0,1,1,1,1,1,0,0
000-07-1558,0,0,0,1,0,1,1,0,0,1
000-64-8687,0,0,1,1,1,0,1,1,1,0
000-36-1276,1,1,1,0,0,1,0,1,0,0
000-46-1357,0,1,0,1,0,1,1,1,0,0
000-52-6227,0,0,0,0,1,1,1,1,0,1
000-20-7809,0,0,0,1,1,1,0,0,1,0
000-24-1214,1,0,0,0,1,1,0,0,0,0
000-70-6724,1,0,0,1,1,0,0,1,1,0
000-06-3555,0,0,1,0,1,0,1,0,0,0
000-10-1710,0,0,1,1,1,0,1,1,0,0
000-56-3069,0,1,1,0,1,1,1,1,0,0
000-57-7423,1,0,0,1,1,0,1,1,1,0
000-08-5376,1,1,1,1,0,1,1,1,1,1
000-95-9381,0,0,0,1,0,0,0,1,1,0
000-88-3956,0,0,0,0,1,1,1,1,1,0
000-57-1526,1,0,0,1,0,0,1,0,0,1
000-89-0174,0,1,0,0,0,1,0,1,0,1
000-12-4525,1,0,0,0,1,1,1,1,0,1
000-47-4152,1,1,1,0,1,0,0,0,0,0
000-22-2378,1,0,1,1,1,1,0,1,0,0
000-94-2726,0,0,1,0,1,1,0,0,0,1
000-60-5865,0,0,1,1,0,0,0,0,0,1
000-95-7211,0,0,0,1,1,0,0,1,0,1
000-24-3889,1,1,0,1,0,1,1,0,0,0
000-29-0976,1,0,1,1,0,0,0,0,1,1
000-07-0457,0,1,0,0,0,1,1,1,1,0
000-03-3278,1,0,1,1,1,1,0,1,1,0
000-71-1999,1,1,0,1,1,1,0,1,0,1
000-40-0045,1,1,1,1,0,0,1,0,0,1
000-93-2938,0,0,0,0,0,1,0,0,0,0
000-36-5325,0,0,1,0,1,1,1,1,0,0
000-33-2058,1,0,1,1,0,0,1,1,1,1
000-03-9774,1,1,0,0,1,0,1,0,1,1
000-11-8446,0,1,1,1,1,1,0,0,1,1
000-34-8229,0,0,1,0,0,1,1,0,1,1
000-83-7688,0,0,1,0,0,1,1,1,0,1
000-14-7134,0,0,1,0,0,1,1,1,1,1
000-39-2060,1,1,1,1,1,1,0,1,0,1
000-52-0072,0,0,1,0,1,0,1,1,1,1
000-10-3186,1,0,1,0,1,1,1,0,1,1
000-81-2379,1,1,0,0,1,1,0,0,0,1
000-44-5775,1,0,1,0,1,0,1,1,1,0
000-67-5108,0,1,1,1,0,1,0,1,0,1
000-18-5246,1,1,1,0,0,0,0,1,1,1
000-69-6728,0,0,1,1,1,0,0,1,1,0
000-98-3457,0,0,0,1,0,0,0,0,1,0
000-53-4786,0,0,0,1,1,1,0,0,1,0
000-17-6532,0,1,1,0,1,1,1,0,0,0
000-89-4476,1,0,1,0,0,0,1,0,1,1
000-88-3889,1,1,1,0,0,0,1,0,1,0
000-83-2572,1,1,1,1,0,0,0,1,0,1
000-79-4699,1,1,0,1,1,1,0,0,1,0
000-16-7323,0,1,0,0,1,0,0,1,0,0
000-42-3149,0,1,1,0,1,0,0,1,0,0
000-93-8615,1,1,1,0,1,0,1,1,0,0
000-28-9700,0,1,0,0,0,1,0,0,0,1
000-50-7752,0,1,0,0,1,0,1,1,1,0
000-14-7260,0,0,1,0,0,0,0,1,0,0
000-64-7071,1,1,0,1,1,0,1,0,0,1
000-27-7926,1,0,0,1,0,0,1,0,1,1
000-81-4546,0,1,0,1,1,0,0,1,0,0
000-19-8480,0,0,1,1,1,1,1,0,0,0
000-28-1351,1,1,0,0,1,0,1,0,1,1
000-15-6820,0,0,0,1,1,0,1,0,0,0
000-35-4550,0,0,1,0,0,0,0,0,1,0
000-89-4515,0,1,1,0,0,1,1,1,1,0
000-85-8904,1,0,0,1,1,1,1,1,1,1
000-91-1048,0,1,1,1,1,1,0,0,1,0
000-12-6165,0,1,1,0,1,0,0,1,0,1
000-05-8306,1,0,0,0,0,0,0,0,0,1
000-54-1344,1,0,1,1,0,0,0,1,1,1
000-91-0190,1,1,1,0,0,1,0,0,0,0
000-46-5222,1,1,1,1,0,1,1,1,1,1
000-94-3255,0,1,0,1,1,1,0,1,1,0
000-24-3030,1,1,0,1,0,1,0,0,1,0
000-44-5687,1,1,1,1,1,0,0,1,1,0
000-28-1740,1,1,0,1,1,0,0,0,1,1
000-20-7240,0,1,0,0,1,0,0,0,0,0
000-29-2501,0,0,0,0,0,1,1,0,0,0
000-68-4139,0,1,0,0,0,0,0,1,1,1
000-92-5138,1,0,1,0,0,1,1,0,1,1
000-31-0310,0,1,0,0,1,1,0,0,1,0
000-83-8455,1,1,0,0,1,1,1,1,1,0
000-77-9301,0,0,1,0,0,0,1,0,1,0
000-61-0411,0,1,0,1,0,0,0,0,1,0
000-56-7890,1,0,0,0,1,1,1,1,1,0
000-59-5799,0,1,0,1,1,0,1,1,1,0
000-36-1575,0,1,1,1,0,1,1,0,0,0
000-34-9673,1,1,1,0,0,0,1,1,1,0
000-15-5797,0,1,0,0,0,0,1,0,1,0
000-12-9275,0,0,0,0,1,1,1,1,1,0
000-90-8271,0,0,0,1,0,0,0,0,1,0
000-78-4598,1,0,0,0,1,0,1,1,0,0
000-38-9940,0,0,0,0,1,1,1,1,1,0
000-72-1277,1,0,0,1,1,1,0,1,1,0
000-54-5318,0,0,0,0,0,1,0,1,0,1
000-26-0263,0,1,0,1,1,0,1,1,0,0
000-86-3412,0,1,0,0,0,1,1,1,0,0
000-62-5808,1,1,0,1,1,0,0,0,0,1
000-41-8437,0,0,1,0,0,0,1,1,1,0
000-16-8674,0,1,0,1,0,1,1,1,0,1
000-67-5360,1,0,0,0,1,0,0,1,1,0
000-93-2142,1,1,1,1,1,0,1,1,0,0
000-42-6975,1,0,0,0,1,0,1,0,0,0
000-64-1338,1,0,1,0,0,1,1,0,0,1
000-84-3810,1,1,1,0,0,1,1,1,0,0
000-86-2522,1,1,1,0,1,0,0,0,0,1
000-63-4111,1,0,0,0,0,0,0,0,0,1
000-37-6950,0,0,1,1,1,1,0,0,1,0
000-05-0234,1,0,0,0,1,0,1,0,1,1
000-22-2729,0,1,0,1,1,1,0,0,1,1
000-57-6511,0,0,1,1,0,0,0,1,0,0
000-05-5656,0,0,1,0,0,1,1,1,0,1
000-77-0525,0,1,1,0,0,0,1,1,0,0
000-14-1386,1,0,0,1,0,1,1,0,0,0
000-24-5429,1,0,1,0,1,1,1,1,0,0
000-49-8358,0,1,0,1,1,0,1,0,0,1
000-06-9257,0,1,1,0,1,1,0,1,1,1
000-72-5802,1,1,0,0,1,1,1,0,1,1
000-83-9250,0,0,0,1,0,0,0,1,1,0
000-05-5005,1,0,0,1,0,0,1,0,1,1
000-58-8095,0,0,0,1,0,0,1,0,0,1
000-71-6173,1,0,0,0,1,0,1,1,1,0
000-15-4442,0,1,0,0,1,0,0,0,0,0
000-50-2244,0,1,0,1,1,0,1,1,0,1
000-74-0411,1,1,0,0,1,1,1,1,0,1
000-63-8911,1,1,1,0,1,0,0,1,1,0
000-84-2147,0,0,0,0,0,0,0,0,1,1
000-07-2023,0,0,0,0,1,1,0,1,1,1
000-66-2108,1,0,0,1,0,1,0,1,1,1
000-21-3869,1,0,0,0,0,1,1,0,0,0
000-23-0913,1,0,0,0,0,0,0,1,1,0
000-60-5189,1,0,0,1,0,1,0,1,0,0
000-43-2310,0,1,1,1,1,0,1,0,0,1
000-16-3565,0,0,0,0,1,0,0,1,1,0
000-39-3985,1,1,0,0,0,0,0,1,0,0
000-13-8821,0,0,1,0,0,1,0,0,0,0
000-31-9994,1,1,1,0,0,0,0,1,1,1
000-88-7482,1,1,1,1,1,0,1,1,1,0
000-65-1135,0,1,0,0,0,1,0,1,0,0
000-15-0025,1,0,0,1,0,0,1,1,1,1
000-97-3859,0,0,0,0,1,1,1,1,0,1
000-42-3721,1,0,0,1,1,1,0,1,1,1
000-75-5365,0,0,1,1,0,0,0,1,1,1
000-87-2342,0,0,1,1,0,0,1,1,1,0
000-75-3550,1,0,1,1,1,1,1,0,0,1
000-58-2599,1,0,1,0,1,0,1,1,0,1
000-88-0596,0,1,1,0,0,1,1,0,0,0
000-56-3324,0,0,1,0,0,1,1,1,0,1
000-62-6322,0,0,1,0,1,1,0,0,0,1
000-93-9675,1,1,0,0,0,0,0,1,1,1
000-36-5775,1,0,1,1,0,1,1,1,0,1
000-52-7192,1,1,0,1,1,1,1,0,0,0
000-15-7423,0,0,0,1,1,1,0,0,0,0
000-14-9693,1,1,1,0,1,1,0,1,0,0
000-53-1380,1,0,1,1,0,1,1,0,0,0
000-78-0619,0,0,0,1,1,0,0,0,0,0
000-48-1292,1,0,0,1,1,0,1,1,1,1
000-84-1791,0,0,0,1,1,0,0,1,0,1
000-77-2775,1,0,0,1,1,1,0,1,0,0
000-39-2803,1,1,1,0,1,0,0,0,0,0
000-31-1426,0,1,1,1,1,1,1,1,0,1
000-62-0805,1,0,1,1,0,0,0,0,1,0
000-93-4914,1,1,1,0,0,1,0,0,1,1
000-83-7053,1,1,0,1,0,1,0,0,0,1
000-57-6331,0,1,1,0,1,0,0,1,0,0
000-90-5608,1,1,1,1,1,1,0,1,0,1
000-64-1811,1,1,1,0,0,0,1,0,0,1
000-42-4504,1,0,0,0,0,0,0,0,0,0
000-44-8456,1,1,0,1,1,1,1,1,0,0
000-25-5263,1,0,1,0,1,0,1,0,0,1
000-42-4254,1,0,0,0,0,0,0,1,0,1
000-29-0975,1,1,1,1,1,1,0,0,0,0
000-54-7021,1,1,0,0,1,0,1,0,1,1
000-37-2495,1,1,0,0,1,0,0,1,0,1
000-80-6941,0,0,0,0,0,0,1,0,0,1
000-78-2565,1,0,1,1,1,0,0,0,1,1
000-55-9442,0,0,1,0,0,0,1,0,1,1
000-54-8271,0,0,1,1,1,0,1,0,0,1
000-96-5503,0,1,0,0,0,0,0,1,1,0
000-05-6746,1,1,0,1,0,0,1,0,1,0
000-81-7371,1,0,0,0,1,0,1,1,1,1
000-36-4145,0,1,1,1,0,1,1,0,0,0
000-96-3030,0,0,1,1,0,0,0,0,1,1
000-81-7105,0,1,1,1,1,1,0,1,0,0
000-23-8547,1,1,1,0,0,0,1,1,1,1
000-64-1258,0,0,0,0,0,1,1,0,0,0
000-37-4683,1,1,1,1,1,1,1,1,0,1
000-53-8780,1,1,1,0,1,0,1,1,1,0
000-37-1302,0,0,1,1,1,0,0,1,1,0
000-62-6043,0,0,1,1,1,1,1,1,0,0
000-04-5045,0,0,0,0,0,1,0,1,1,1
000-62-3072,0,1,1,0,1,0,1,0,1,0
000-71-9918,1,0,1,1,1,0,1,0,1,0
000-87-6979,1,1,1,1,1,1,1,0,1,0
000-71-8798,0,1,0,1,1,0,1,1,0,0
000-03-1776,0,0,1,0,1,0,1,0,0,0
000-16-8850,1,1,1,1,1,1,1,0,0,0
000-80-1547,0,0,0,1,0,0,1,0,1,1
000-69-4140,0,0,1,1,0,0,0,0,0,0
000-21-7744,1,1,0,1,0,0,1,1,1,1
000-55-1971,1,0,0,0,1,1,1,1,0,1
000-57-1483,0,0,0,0,1,1,1,0,0,0
000-41-3672,1,1,0,1,0,0,0,0,0,1
000-47-9219,0,0,0,1,0,1,0,1,0,0
000-48-9395,0,0,0,1,1,1,0,0,0,0
000-42-5732,0,0,1,1,1,0,1,1,1,0
000-27-0096,1,0,1,0,0,0,0,0,0,0
000-88-1222,0,1,0,1,1,1,1,0,0,0
000-84-2125,1,0,0,1,0,1,0,1,0,0
000-60-1907,1,1,1,1,0,0,1,1,1,1
000-04-6142,1,1,1,1,0,0,1,1,1,0
000-30-1898,1,1,0,0,0,0,0,0,0,1
000-35-8587,0,1,1,1,0,1,0,1,1,1
000-79-2083,1,1,1,1,0,1,1,1,1,1
000-37-1790,0,1,1,0,0,0,0,0,0,0
000-32-2761,0,1,0,1,1,1,1,1,0,1
000-56-4871,0,0,1,1,0,1,1,0,1,1
000-20-4498,1,0,1,1,0,1,0,1,0,1
000-59-6657,0,0,0,1,0,1,1,0,1,1
000-85-6171,1,0,1,1,0,0,1,0,1,0
000-59-4009,0,1,1,1,0,1,0,0,0,0
000-33-0406,1,1,1,0,0,0,1,0,1,1
000-95-6388,1,1,1,1,1,0,0,0,1,0
000-18-1730,1,0,0,1,1,1,1,1,0,0
000-99-4970,1,0,1,0,0,0,1,0,1,1
000-77-0551,1,1,0,1,1,0,1,0,1,1
000-83-6069,1,0,0,0,1,0,1,0,0,1
000-94-6203,0,0,1,0,1,1,1,1,1,1
000-26-8345,1,0,1,0,1,0,0,1,0,1
000-59-1415,1,0,0,0,1,1,1,0,1,0
000-45-4271,1,1,0,1,1,0,1,1,1,0
000-51-2118,1,1,1,1,0,1,1,1,0,1
000-58-4805,0,0,1,1,0,0,1,1,1,1
000-29-3684,1,0,1,0,0,1,0,1,0,1
000-04-2782,0,0,1,1,1,1,0,1,1,0
000-72-3002,0,1,1,0,0,1,0,0,0,1
000-88-7068,0,1,1,0,1,1,0,0,0,0
000-54-1581,0,1,0,0,0,0,1,1,1,1
000-98-3630,1,0,0,0,0,1,0,0,0,1
000-89-0130,1,1,1,1,1,1,1,0,1,0
000-30-9841,0,1,0,1,1,0,1,0,1,0
000-95-7677,0,0,0,0,0,0,1,1,0,0
000-84-4246,0,0,0,1,0,1,1,0,1,0
000-95-4490,0,1,1,0,1,1,1,1,1,1
000-11-1263,1,1,1,0,0,1,1,1,0,1
000-75-8405,0,0,0,1,1,1,1,0,1,1
000-45-7861,0,1,0,1,1,1,1,1,0,1
000-34-6625,0,1,0,1,0,0,1,1,1,1
000-15-1137,1,0,1,0,0,1,0,0,0,1
000-61-7451,0,0,0,1,1,1,0,0,0,1
000-57-0675,0,1,1,1,0,1,0,1,0,1
000-60-2256,1,1,0,1,1,1,1,1,1,0
000-68-8581,0,1,1,1,0,0,1,1,1,0
000-33-6312,1,1,1,1,1,0,1,0,1,1
000-09-8759,1,1,0,0,0,1,1,1,0,1
000-37-0340,1,1,0,0,0,1,0,1,0,0
000-37-9432,0,0,1,0,1,1,1,1,0,0
000-12-7098,1,1,1,1,1,0,1,0,0,0
000-23-4629,1,0,1,1,1,0,0,0,0,0
000-51-0419,1,1,1,1,1,1,1,0,0,0
000-26-9172,0,1,0,0,0,1,0,0,1,0
000-72-8038,0,0,0,0,1,0,1,0,1,0
000-28-7538,1,0,1,0,0,1,1,0,1,1
000-98-6393,0,1,0,1,1,1,1,1,1,0
000-38-8223,0,1,1,1,1,0,0,1,0,1
000-86-3573,1,1,0,0,0,1,0,0,1,1
000-84-4540,1,0,0,0,1,1,1,0,1,0
000-70-0229,1,1,1,0,1,1,1,0,0,1
000-36-2032,0,0,1,1,1,1,1,0,0,0
000-11-8454,1,0,1,1,1,0,1,0,0,1
000-73-9885,0,0,0,0,1,1,1,1,1,0
000-74-2171,0,0,1,0,1,0,1,1,0,0
000-81-4347,1,0,1,1,0,0,1,1,1,1
000-18-2496,0,1,0,1,0,1,0,0,1,0
000-21-6588,0,0,0,0,1,0,0,1,1,0
000-20-3270,1,0,1,1,0,1,1,0,1,1
000-91-6548,0,0,0,0,1,0,1,1,0,0
000-12-8262,0,0,0,1,0,1,0,0,1,1
000-97-4076,0,0,0,1,1,0,1,1,1,1
000-43-4419,0,0,1,0,0,0,0,0,0,1
000-20-4861,1,1,0,1,1,1,1,1,0,0
000-92-5183,0,0,0,0,1,1,1,1,1,1
000-71-0217,0,1,1,0,0,0,0,1,1,0
000-43-7077,0,1,1,0,0,1,1,1,1,0
000-06-0707,0,1,0,0,0,1,1,0,0,1
000-56-5048,0,0,0,0,1,0,0,0,0,0
000-84-9218,1,1,0,0,1,0,0,1,1,0
000-25-1242,1,1,0,0,0,0,0,0,1,1
000-33-4703,0,1,1,0,1,0,0,1,0,0
000-47-7527,0,0,0,1,1,1,1,1,1,1
000-31-4190,0,1,1,1,0,1,1,0,0,0
000-73-7724,1,0,1,1,0,0,0,0,1,0
000-59-7941,0,1,0,1,0,0,0,1,1,1
000-11-1294,1,1,1,0,1,0,1,1,0,1
000-61-9787,0,1,1,1,0,0,1,0,1,0
000-62-9116,1,1,1,0,1,1,1,0,1,1
000-77-8227,0,0,1,0,1,0,1,0,1,1
000-44-2034,0,0,0,1,0,1,1,1,0,1
000-77-0804,1,1,1,0,1,1,0,0,1,1
000-71-1698,1,0,1,1,0,1,0,1,0,1
000-24-0440,0,0,0,1,1,1,0,1,1,1
000-73-1996,0,0,0,0,0,0,1,1,0,0
000-68-7452,1,0,0,1,1,1,0,0,1,1
000-09-9524,1,0,1,0,1,0,1,0,0,0
000-02-3143,1,1,0,1,0,1,1,1,1,1
000-07-0201,1,0,1,1,1,1,1,0,1,0
000-90-6714,0,0,0,0,1,0,0,0,1,1
000-57-7247,0,1,1,1,1,0,1,0,1,0
000-91-1686,0,0,0,1,1,0,0,0,0,1
000-44-8410,0,1,1,1,1,0,0,1,0,0
000-46-1743,1,0,0,1,0,0,1,0,0,0
000-63-9301,0,0,0,0,1,1,1,1,1,1
000-43-9045,0,0,1,1,0,0,1,1,1,0
000-49-9455,1,0,0,1,0,0,0,0,0,0
000-63-4216,1,0,1,0,0,1,1,0,0,1
000-94-7406,0,1,0,0,1,0,0,0,1,1
000-29-3594,1,1,0,0,1,1,1,1,1,0
000-47-1285,0,0,1,0,1,0,0,0,1,0
000-85-0116,1,1,0,0,0,1,0,1,0,1
000-94-2657,0,1,0,0,0,1,0,1,1,0
000-76-0694,0,0,0,0,0,1,0,0,0,1
000-32-5805,1,0,0,0,0,1,1,1,0,1
000-78-0171,0,1,0,1,0,1,0,0,0,1
000-79-1116,0,1,1,0,1,0,1,1,1,0
000-33-3961,0,1,0,0,1,1,1,0,0,0
000-81-8995,0,0,0,0,0,1,1,0,0,1
000-03-8905,1,1,0,0,0,0,1,1,0,0
000-26-2323,1,1,0,1,1,1,0,1,1,0
000-53-4805,1,1,0,0,0,0,0,0,0,1
000-39-4360,0,0,1,0,0,1,1,0,0,0
000-08-2193,1,0,1,0,0,1,0,1,0,1
000-43-0002,1,0,0,1,0,0,0,0,1,0
000-23-0090,0,0,1,1,1,1,1,1,0,0
000-63-1435,1,1,1,1,1,1,0,1,1,1
000-41-0424,0,0,1,1,0,0,1,1,0,0
000-34-0852,1,0,0,1,0,1,0,1,0,1
000-66-1294,1,1,0,1,1,1,1,0,1,1
000-04-8209,0,1,1,1,1,1,1,1,0,1
000-15-4075,0,0,1,1,0,1,1,1,0,0
000-61-1857,0,1,1,0,0,0,0,1,1,1
000-85-2241,1,1,1,0,1,1,0,1,1,0
000-48-2873,1,1,0,0,1,1,0,0,1,1
000-04-2109,1,1,0,1,0,0,1,0,1,0
000-27-9504,1,0,1,0,1,1,1,1,0,0
000-55-8526,1,1,0,0,0,1,1,1,0,1
000-99-6267,1,1,1,0,1,0,0,0,0,0
000-65-1987,1,0,0,1,1,1,1,1,1,1
000-74-6720,1,1,0,1,0,1,1,0,0,1
000-62-2017,1,1,0,1,0,1,1,1,0,1
000-42-1904,1,0,1,0,1,0,0,0,0,0
000-11-2134,0,0,1,0,0,1,1,1,1,0
000-34-3755,1,1,1,0,1,0,0,0,1,1
000-31-6994,1,0,0,1,0,1,0,1,1,0
000-70-0571,0,0,1,0,0,0,0,1,0,1
000-22-1763,1,1,1,1,0,1,0,0,1,0
000-10-2497,1,0,0,1,1,1,0,0,0,1
000-51-7628,1,0,0,1,0,0,0,1,1,1
000-63-2162,1,0,1,0,0,1,0,1,1,1
000-29-5459,1,0,1,0,0,0,0,0,1,0
000-77-9772,1,0,0,1,0,0,1,1,0,1
000-05-5687,1,1,1,1,1,0,0,1,1,0
000-18-9564,0,1,0,0,1,1,1,0,0,0
000-24-4184,0,0,0,1,0,1,1,1,0,0
000-23-3105,0,0,1,0,1,0,1,1,0,1
000-00-5227,0,1,1,1,1,0,0,0,1,1
000-04-2600,0,1,0,1,1,1,0,0,1,0
000-75-8852,0,0,0,0,0,1,0,1,0,0
000-30-4197,1,1,0,0,1,1,0,0,1,1
000-71-7277,0,1,1,1,1,0,1,1,1,1
000-69-8984,1,0,0,1,1,1,0,0,0,1
000-40-5525,1,1,0,1,0,1,0,1,0,0
000-37-8391,0,1,1,0,1,0,1,0,0,1
000-19-0385,0,0,0,1,1,1,1,0,0,1
000-45-0903,1,0,1,1,1,0,1,1,1,1
000-26-4983,0,1,1,0,0,1,1,0,1,0
000-36-6975,1,1,1,1,1,1,1,0,1,1
000-73-5093,1,0,0,0,0,1,0,1,0,0
000-61-9745,0,0,0,0,0,0,0,1,0,1
000-86-5707,1,0,1,1,1,0,1,1,1,1
000-64-7147,1,0,1,0,1,1,0,0,0,1
000-60-9690,1,1,0,1,0,0,1,1,1,0
000-18-9126,0,0,0,1,0,0,0,0,0,0
000-44-3110,1,1,1,1,1,0,0,1,1,0
000-31-7494,0,1,0,1,0,0,1,1,0,0
000-57-9457,0,1,0,1,0,1,1,1,1,1
000-00-0010,1,0,0,1,0,0,0,1,1,0
000-52-2680,0,0,1,1,0,1,0,1,1,1
000-47-2563,0,0,1,0,1,1,0,1,0,1
000-79-0337,1,1,0,1,1,1,0,0,0,0
000-54-5416,0,1,0,0,1,1,1,0,1,0
000-04-9487,0,1,0,0,0,1,0,0,1,1
000-19-3782,1,1,1,1,1,0,1,0,0,1
000-68-7346,1,0,1,0,1,0,1,1,0,1
000-56-9221,0,1,0,1,1,1,0,1,1,0
000-24-3135,0,0,0,0,1,1,0,0,1,1
000-96-4775,1,1,1,1,1,1,1,0,0,1
000-86-5243,0,1,1,0,0,0,0,0,1,0
000-36-6136,0,1,1,1,0,1,0,1,1,0
000-74-8023,0,0,0,0,0,1,0,1,0,0
000-93-8298,0,0,0,1,0,0,0,1,1,1
000-63-9015,0,0,1,0,0,0,1,1,1,1
000-27-8359,1,1,0,1,1,1,0,0,0,0
000-85-7914,0,0,1,0,0,0,1,0,0,0
000-97-7020,1,1,1,1,0,1,1,1,0,1
000-91-0799,0,1,0,1,0,0,0,1,1,1
000-95-0074,0,1,1,1,1,0,0,0,0,0
000-49-7020,0,1,1,0,1,1,1,0,1,1
000-02-4255,1,0,0,0,0,1,1,0,0,0
000-83-9374,0,0,1,1,0,0,0,1,0,1
000-98-3274,1,1,1,1,1,0,1,0,0,1
000-24-1660,1,0,0,0,1,0,0,0,1,1
000-96-2955,0,1,1,0,1,0,1,0,0,1
000-59-3435,0,1,1,1,1,1,1,1,0,1
000-44-3050,1,0,1,1,0,1,1,0,1,1
000-47-1068,1,0,1,0,0,0,1,0,0,0
000-56-2113,1,1,1,1,0,0,1,0,0,1
000-43-6662,1,0,1,0,1,0,0,0,0,0
000-81-6523,1,1,1,0,1,0,0,1,1,1
000-80-5970,1,1,0,0,1,0,1,0,1,1
000-67-5780,0,1,0,1,0,1,1,0,1,1
000-79-0323,1,0,1,0,1,0,1,0,0,0
000-51-9427,1,1,1,0,1,1,1,1,1,1
000-85-3354,1,1,1,0,1,1,1,1,0,1
000-12-0104,1,1,0,1,0,1,0,1,1,0
000-79-0197,1,0,0,1,0,1,1,1,1,0
000-11-8986,1,1,0,1,0,1,1,1,1,1
000-98-9470,1,1,1,1,1,0,0,0,0,0
000-15-4735,0,1,1,1,0,0,0,0,1,1
000-21-0104,0,0,1,1,0,0,1,0,0,1
000-15-6075,0,1,1,0,1,1,1,0,1,1
000-73-5392,0,1,0,1,0,0,0,0,1,0
000-72-3517,0,1,0,1,0,0,1,0,0,0
000-95-0462,1,0,0,1,0,1,0,0,1,1
000-92-1054,0,0,1,1,1,1,0,0,1,1
000-94-1420,1,1,0,0,1,0,1,1,0,1
000-67-7485,0,1,0,0,0,1,1,0,1,0
000-92-5906,1,0,1,0,1,1,0,1,0,1
000-00-5776,0,0,0,1,1,1,0,0,0,0
000-07-4332,0,1,0,0,0,0,1,0,1,1
000-16-9123,0,1,1,0,1,1,0,1,1,1
000-98-7914,1,0,1,1,1,0,0,0,1,1
000-57-5496,1,1,1,1,1,1,1,0,0,0
000-83-2265,0,0,1,0,1,0,1,1,1,0
000-20-4786,1,0,1,0,0,0,1,0,0,0
000-91-4397,0,0,0,1,1,1,0,0,1,0
000-59-0035,1,1,0,1,0,1,0,1,0,1
000-97-6528,1,0,0,0,0,1,1,0,0,1
000-24-5362,0,1,1,0,0,0,1,1,1,1
000-78-7047,0,0,1,1,0,1,1,0,1,0
000-03-4959,1,1,1,0,1,1,1,0,0,1
000-05-1153,1,0,0,1,0,0,1,0,1,1
000-88-8364,0,1,1,0,0,0,1,1,1,1
000-83-8829,1,0,1,1,1,1,0,0,0,1
000-35-4107,1,0,1,1,0,1,1,1,0,0
000-15-2309,1,0,0,1,1,1,0,1,1,0
000-21-9258,1,1,0,1,1,0,0,1,0,0
000-39-7760,1,0,1,1,0,0,1,0,0,1
000-90-4610,0,1,0,1,1,1,0,0,1,1
000-56-4513,1,0,1,0,1,1,0,0,1,1
000-23-4624,0,0,0,0,1,0,1,0,0,0
000-70-2042,0,1,0,0,0,1,0,1,0,0
000-56-0859,0,0,1,1,0,0,0,1,0,0
000-14-6621,0,0,0,0,1,1,0,1,0,0
000-37-6219,1,1,0,0,0,0,0,1,1,0
000-53-0069,1,1,0,1,0,0,0,1,0,1
000-01-0370,1,1,1,0,1,1,0,1,0,0
000-70-2937,1,1,1,0,1,0,1,1,1,0
000-49-4246,0,1,1,1,1,0,0,0,0,0
000-30-9759,1,1,0,0,0,0,1,0,1,0
000-01-9126,0,0,0,0,0,0,1,1,1,1
000-98-0833,1,0,1,1,0,0,1,1,0,0
000-64-2103,1,1,0,1,0,1,1,1,1,1
000-31-8119,1,1,0,1,1,1,0,0,0,1
000-96-0565,0,0,0,0,0,1,0,0,1,0
000-90-7262,0,0,1,1,1,0,0,1,0,1
000-63-2136,1,1,0,0,1,1,0,0,1,1
