SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-88-0987,1,1,0,1,1,1,1,1,1,1
000-87-9334,0,1,0,1,0,1,0,1,1,0
000-47-8126,1,0,1,1,1,1,1,1,1,1
000-78-0122,1,0,1,0,0,1,1,0,0,0
000-91-3158,0,0,1,1,0,0,0,1,1,0
000-99-7578,0,1,0,0,0,1,0,1,0,0
000-94-7089,1,0,0,0,0,1,1,1,0,0
000-02-2171,0,1,0,1,1,1,0,0,1,0
000-40-3825,1,1,1,0,1,1,1,1,1,1
000-52-5477,1,1,1,0,0,0,1,1,0,1
000-00-4032,1,0,0,1,0,0,1,1,0,0
000-72-2474,0,1,0,1,0,1,1,0,0,0
000-13-2776,1,0,0,0,1,1,0,1,0,0
000-27-5445,0,0,1,1,0,0,0,0,0,1
000-23-5748,1,0,1,1,0,1,1,1,0,1
000-66-6967,1,0,1,0,0,0,1,0,1,1
000-71-7159,1,0,1,1,0,0,0,1,0,1
000-04-4447,1,0,1,0,1,1,1,0,1,1
000-73-7785,1,0,1,1,1,1,1,1,1,0
000-80-0579,0,0,1,0,1,1,1,0,0,0
000-18-6276,1,0,0,0,0,1,0,1,0,0
000-38-4496,0,0,0,1,1,0,0,1,0,0
000-94-1664,1,1,1,0,0,1,0,1,0,0
000-43-4073,1,0,1,0,1,0,0,0,0,1
000-48-0335,1,0,0,1,1,1,1,1,0,1
000-00-3579,0,0,1,1,1,0,0,0,0,0
000-07-3118,1,1,1,0,0,0,1,1,0,1
000-53-9540,0,0,0,1,0,0,0,0,0,1
000-28-7872,0,1,0,0,0,1,0,0,0,0
000-97-5275,0,0,1,0,1,1,0,1,1,1
000-40-1224,0,1,1,0,0,0,1,1,1,0
000-37-2468,1,0,0,0,0,0,0,1,0,0
000-64-8050,1,1,1,1,0,0,0,0,0,1
000-31-9851,0,1,1,0,0,1,0,0,0,0
000-74-5950,0,1,0,0,0,1,1,0,0,1
000-57-6480,0,0,1,0,1,0,1,1,1,1
000-29-2109,1,0,0,0,1,1,0,0,1,0
000-59-1073,1,0,0,1,0,0,0,1,0,1
000-93-4796,1,0,0,1,0,1,1,0,1,1
000-64-3894,0,1,1,0,1,1,1,0,0,1
000-08-7034,1,0,1,1,0,0,1,0,0,1
000-55-7785,0,1,1,1,0,1,0,0,1,0
000-36-2276,1,0,1,0,0,0,0,0,0,1
000-66-9242,1,0,1,0,1,1,0,1,0,1
000-92-2061,1,1,0,0,1,0,1,1,1,0
000-82-0182,0,1,1,0,1,0,1,1,0,1
000-50-7518,0,0,0,0,0,1,0,1,1,0
000-80-5752,0,1,0,0,0,0,0,1,0,0
000-81-5955,1,1,1,1,1,1,0,1,0,0
000-06-2412,0,1,0,1,1,1,1,1,0,1
000-01-3560,0,0,0,1,0,0,0,1,0,0
000-29-2266,0,0,1,1,0,1,1,0,0,0
000-19-7173,1,1,1,1,1,0,1,0,1,1
000-48-4792,1,1,1,0,1,0,1,0,0,0
000-79-8750,0,1,0,1,1,1,1,1,1,0
000-04-0386,1,1,0,0,1,1,1,0,0,0
000-56-9752,1,1,1,1,1,0,1,1,1,1
000-44-2423,1,1,1,0,1,1,0,0,0,1
000-63-5518,1,0,0,0,0,0,1,0,1,0
000-94-9699,1,0,0,0,0,0,1,0,0,1
000-64-2740,1,0,1,1,1,0,1,0,1,0
000-86-1627,0,0,0,0,0,0,1,1,0,1
000-70-7043,0,0,0,0,1,1,0,1,1,1
000-57-6337,1,0,0,1,0,0,0,1,0,0
000-12-5903,0,0,1,0,0,0,1,0,1,0
000-99-5365,0,0,0,0,0,0,0,1,1,1
000-46-9031,1,0,1,0,0,1,1,1,0,1
000-98-8126,1,0,1,1,1,0,1,0,1,0
000-63-2247,1,0,0,1,1,1,0,0,0,1
000-20-6787,1,0,1,1,1,0,1,0,1,1
000-75-6392,0,0,1,1,1,1,1,1,0,0
000-48-5387,1,1,0,1,1,0,0,1,1,0
000-98-5483,1,1,0,1,1,0,1,0,1,0
000-42-9081,0,0,0,0,1,0,0,1,1,1
000-17-3053,1,0,0,1,0,0,1,1,0,1
000-82-1910,0,1,0,0,0,1,1,1,0,0
000-35-9732,1,0,0,0,0,0,0,1,1,0
000-90-1252,1,1,1,1,0,1,1,1,0,0
000-87-9531,0,0,1,1,0,0,0,1,1,1
000-22-5852,0,1,1,1,0,0,0,1,0,1
000-71-4916,0,1,1,1,1,0,1,1,0,1
000-45-7241,0,1,0,0,0,1,1,1,1,0
000-79-9562,1,0,1,1,0,1,0,0,1,0
000-34-4907,1,0,0,1,1,1,0,0,0,0
000-55-8768,1,0,0,0,0,1,1,1,0,0
000-03-3066,0,1,0,1,1,0,0,1,0,1
000-33-5356,1,0,1,1,0,0,1,1,1,0
000-72-5892,0,0,1,0,0,0,0,0,0,0
000-28-5096,1,1,1,0,1,0,0,0,1,1
000-42-2360,0,0,0,0,1,0,1,1,0,1
000-97-2091,1,1,0,0,1,0,0,1,1,1
000-49-0296,0,0,1,1,0,1,0,1,1,0
000-51-2577,0,0,1,0,1,1,0,1,0,1
000-66-2520,0,1,0,1,1,0,1,0,1,1
000-92-4598,0,1,1,0,1,1,0,0,1,1
000-46-3529,1,1,0,0,1,1,0,1,0,0
000-36-9712,1,1,0,1,0,1,0,0,1,1
000-95-0225,1,0,0,1,1,1,1,1,1,0
000-18-6644,0,0,1,1,0,0,1,1,1,1
000-74-3057,1,0,1,0,0,0,1,0,1,1
000-06-1948,1,1,1,0,1,1,1,0,1,0
000-71-2122,1,1,0,0,0,1,1,1,0,0
000-38-7841,0,0,0,0,0,1,0,1,0,0
000-06-9108,1,0,1,1,1,1,0,0,1,1
000-85-3872,0,0,0,0,1,1,1,0,0,0
000-85-4880,1,0,1,0,0,1,1,0,1,0
000-75-6650,0,1,1,0,1,1,1,0,0,0
000-94-0818,0,1,1,1,1,0,0,0,1,0
000-82-5610,0,1,0,1,1,0,1,1,0,0
000-03-4837,0,0,1,1,1,0,1,0,1,1
000-92-5426,1,0,0,0,1,0,0,0,0,0
000-08-2492,1,0,1,1,0,0,1,1,1,1
000-04-1457,1,1,0,0,1,1,1,0,1,0
000-82-5873,1,0,1,1,0,1,1,1,1,1
000-09-9588,1,1,0,0,1,0,1,0,0,1
000-72-7239,0,0,0,0,1,1,0,0,0,1
000-22-1430,1,0,1,1,1,1,1,0,0,1
000-84-6655,0,0,0,1,1,1,1,1,0,0
000-38-6007,0,0,0,1,1,1,1,0,0,1
000-76-1105,1,1,1,1,1,0,0,1,1,0
000-31-9817,0,1,1,0,1,0,1,1,0,1
000-35-4416,1,0,1,1,1,0,0,0,0,1
000-51-2474,0,0,0,0,0,0,0,0,1,1
000-89-2254,1,0,1,0,1,0,0,1,1,1
000-82-1779,0,1,1,1,0,1,0,0,1,0
000-97-4724,0,1,0,0,0,1,0,1,1,1
000-22-0585,0,1,1,0,1,1,1,1,0,1
000-06-1693,1,0,1,1,0,1,0,1,0,0
000-33-3548,1,0,1,0,1,0,1,1,0,0
000-82-5246,0,0,0,0,0,0,1,1,1,1
000-36-3083,0,1,0,0,1,0,1,0,1,1
000-46-0527,0,0,0,1,1,0,1,0,0,0
000-13-0399,0,0,1,1,0,1,0,0,1,1
000-25-9566,0,0,1,1,0,0,1,1,1,0
000-01-6673,1,0,1,0,0,1,0,1,1,1
000-77-1239,1,1,0,1,1,0,0,1,0,1
000-22-4980,0,1,0,1,0,1,1,0,0,1
000-55-0902,1,0,1,1,1,1,1,1,0,1
000-95-2817,0,0,0,0,1,0,1,0,0,0
000-99-1155,1,1,1,0,1,0,1,1,0,0
000-09-5209,1,1,0,1,1,0,0,1,1,0
000-89-5032,0,1,0,0,1,1,1,1,0,0
000-93-7984,0,1,0,1,0,1,1,0,0,0
000-42-2646,1,1,0,0,1,1,0,1,0,0
000-58-0069,0,1,1,1,0,1,1,1,0,1
000-62-8325,1,0,1,0,1,1,1,0,0,0
000-23-4588,0,1,1,0,0,0,1,1,0,1
000-46-6313,0,0,0,0,1,0,0,0,1,1
000-78-1835,0,0,0,0,0,0,0,1,1,0
000-37-8441,0,0,0,1,1,0,1,0,0,0
000-50-6727,1,0,0,0,0,0,1,0,0,1
000-71-8567,1,1,1,1,0,1,0,0,0,0
000-63-5744,1,0,0,0,0,1,1,0,1,0
000-22-0995,1,1,0,1,1,0,1,1,1,0
000-12-0201,1,0,0,0,0,1,1,0,0,1
000-66-6569,1,0,0,0,0,1,1,0,1,0
000-50-8950,1,0,0,1,0,0,1,1,0,1
000-09-5123,1,1,0,0,1,0,1,1,1,0
000-25-1901,1,1,1,0,0,0,0,1,1,1
000-15-4157,1,1,0,1,0,1,1,1,0,0
000-10-7409,1,1,0,1,1,1,1,0,1,1
000-61-3315,0,0,0,1,1,1,1,1,1,1
000-16-1259,0,0,0,1,1,1,0,0,1,1
000-31-1995,0,1,1,0,1,0,0,1,1,1
000-38-9296,0,0,0,0,1,0,1,0,0,1
000-81-3396,1,0,1,0,1,0,0,1,1,0
000-82-0527,1,1,1,1,0,1,1,0,1,1
000-41-9925,0,0,0,1,1,0,1,1,0,0
000-30-7330,0,1,0,0,1,0,0,1,1,1
000-65-1469,1,0,0,0,0,1,0,0,0,1
000-83-8814,1,0,0,0,0,0,1,0,1,1
000-09-7144,1,1,0,1,1,1,0,0,1,1
000-35-6949,1,1,0,0,1,1,0,1,1,0
000-02-8461,1,1,0,1,1,1,1,0,0,0
000-96-8201,1,0,0,1,0,1,0,0,0,0
000-86-5282,1,0,1,1,0,1,1,1,1,0
000-59-8007,1,1,0,1,1,1,1,0,1,0
000-07-2106,1,0,1,1,1,0,0,0,0,1
000-23-6626,0,1,1,1,1,0,1,0,1,0
000-37-3480,1,1,1,1,1,1,0,1,0,1
000-82-6435,0,1,1,1,1,1,0,1,1,0
000-22-3718,1,0,0,1,1,1,0,1,0,0
000-28-9661,1,0,1,1,0,0,0,0,1,0
000-18-5534,0,0,1,0,1,1,0,0,1,1
000-14-1726,1,1,1,0,1,1,1,1,0,0
000-14-8754,1,0,1,0,0,0,1,1,1,1
000-13-6565,0,1,0,1,0,0,0,1,0,0
000-09-0696,0,1,1,1,0,0,1,1,0,0
000-33-0950,0,0,1,0,0,1,1,0,0,1
000-07-7035,1,0,1,1,0,0,0,0,0,0
000-59-7486,1,0,1,1,1,1,0,1,1,0
000-95-8831,0,1,0,0,1,0,1,1,1,0
000-61-1789,1,0,1,0,0,1,1,1,0,0
000-63-3499,0,1,0,0,1,1,0,1,0,0
000-00-0077,0,0,0,0,0,1,0,1,0,1
000-27-7225,1,1,1,1,0,1,0,0,0,0
000-99-0403,0,1,1,0,0,0,0,1,1,1
000-00-5532,0,0,1,1,1,1,0,0,1,1
000-34-7651,0,1,0,1,0,1,1,0,0,0
000-05-1800,0,0,1,0,0,1,1,1,1,1
000-50-6853,1,0,0,1,1,0,1,0,0,1
000-63-1551,1,0,0,1,0,0,0,1,0,0
000-49-9717,1,1,0,1,0,1,0,1,1,0
000-59-5115,0,0,1,1,1,1,0,1,1,0
000-04-0312,0,0,0,0,0,1,0,1,1,0
000-07-5283,0,0,1,0,1,0,1,1,1,0
000-75-0201,1,0,1,0,0,1,0,0,0,0
000-50-1034,1,0,1,1,0,1,1,1,1,0
000-99-0360,0,1,0,0,0,1,0,0,1,0
000-84-3114,0,0,0,1,1,0,0,1,0,1
000-16-3876,1,1,1,1,0,0,1,0,0,1
000-19-1698,0,1,0,0,1,0,0,1,1,0
000-64-4677,0,1,1,0,1,1,0,0,1,0
000-68-4688,1,1,0,1,0,1,1,1,0,0
000-86-1727,0,0,1,0,0,1,1,1,1,1
000-61-4399,1,1,0,0,1,1,1,1,1,1
000-30-0880,0,0,1,1,0,1,0,0,0,1
000-91-1932,0,1,1,1,0,1,1,0,1,0
000-66-7064,1,1,1,0,0,1,0,0,0,0
000-31-9150,0,0,0,1,0,0,1,0,1,0
000-51-9385,1,0,0,0,1,1,1,1,1,0
000-71-8345,0,1,0,0,0,0,0,0,1,0
000-14-3527,0,0,1,0,1,0,0,0,1,0
000-07-7674,1,0,1,0,1,1,0,1,1,0
000-19-8627,0,0,0,0,1,0,1,0,1,0
000-12-1323,1,0,0,1,1,0,0,1,1,1
000-60-8685,0,0,1,1,1,0,1,1,1,1
000-43-0805,1,0,0,1,1,1,1,1,1,0
000-55-5029,1,1,0,0,1,0,1,0,0,1
000-97-7758,1,0,1,0,1,0,0,0,0,0
000-47-5710,1,0,0,0,0,0,1,1,1,1
000-83-9734,0,1,1,0,1,0,0,1,1,0
000-19-8487,0,1,0,0,1,0,1,0,1,1
000-37-7549,0,0,0,1,1,1,1,0,0,1
000-88-5208,1,0,0,0,1,1,1,0,1,0
000-45-7499,1,1,0,1,0,0,1,1,0,0
000-02-2276,1,1,1,0,1,0,1,1,1,0
000-24-7502,1,1,1,0,0,0,1,0,1,0
000-50-7723,0,0,0,1,1,0,1,0,0,0
000-73-8817,1,0,1,1,1,1,0,0,0,0
000-75-7165,0,1,0,1,0,1,1,0,1,1
000-70-0547,1,1,0,1,0,0,0,1,0,0
000-81-1398,1,1,0,0,0,0,1,0,1,0
000-63-9614,0,0,1,0,1,0,0,0,1,0
000-23-5051,1,1,0,0,0,1,0,0,0,1
000-99-1458,1,1,1,1,0,0,1,1,0,1
000-45-5620,0,1,1,0,0,0,1,1,1,1
000-09-0638,1,1,0,1,0,0,1,1,1,0
000-16-4175,1,1,0,0,0,1,0,1,1,1
000-45-9160,1,0,0,0,0,1,1,0,0,0
000-22-7966,0,0,1,1,0,1,1,0,0,0
000-32-7591,0,0,1,1,0,1,1,1,1,1
000-12-4897,1,0,0,0,0,0,0,1,1,1
000-86-5272,0,0,1,0,1,0,1,0,1,0
000-14-7452,0,1,0,0,0,0,0,1,0,1
000-33-9047,0,0,0,1,0,0,0,0,1,1
000-51-0902,0,0,0,1,1,1,1,1,0,0
000-92-2661,1,1,1,0,0,0,1,0,1,0
000-06-3103,1,0,1,0,1,0,1,1,0,0
000-26-5984,0,0,0,1,1,0,0,0,1,1
000-37-7509,1,1,0,0,1,0,1,1,0,0
000-15-7524,1,0,1,0,1,1,0,1,0,1
000-52-0778,1,1,0,1,0,0,1,1,1,1
000-78-8519,0,0,1,1,1,0,1,0,0,0
000-48-0423,1,0,1,1,1,1,0,0,0,0
000-27-4335,1,1,1,0,0,1,1,0,1,0
000-75-7555,0,1,0,0,0,1,0,0,0,1
000-20-9403,0,0,1,0,1,0,1,0,0,1
000-53-9401,0,0,1,0,1,1,1,0,0,1
000-65-9205,1,1,1,0,0,1,1,1,0,1
000-64-4625,0,0,1,1,1,0,0,0,0,0
000-75-8514,1,1,1,0,0,1,0,0,0,1
000-46-0954,0,1,1,1,0,1,0,1,1,1
000-52-5670,0,0,1,1,0,0,0,0,1,1
000-97-1653,0,0,1,1,0,1,1,0,0,0
000-04-2012,0,1,1,0,0,0,0,1,1,0
000-67-2854,0,0,0,1,0,1,0,0,0,0
000-40-1460,0,0,0,1,1,1,0,1,0,0
000-97-5968,0,0,1,1,0,0,0,0,1,1
000-38-0798,1,1,0,1,1,0,1,1,0,0
000-15-3604,1,0,0,0,0,0,0,0,1,1
000-96-6892,0,0,0,1,0,1,0,1,0,1
000-05-2169,0,0,1,1,1,0,1,0,0,0
000-23-4531,0,0,1,0,1,1,1,1,1,1
000-45-5717,0,1,0,1,0,1,0,0,1,0
000-70-9807,0,0,1,1,1,0,0,0,1,0
000-51-1277,0,0,1,0,1,1,0,1,0,1
000-91-9833,1,1,0,0,1,0,0,1,1,1
000-07-7597,0,1,0,1,1,1,1,1,0,1
000-17-2608,1,0,0,0,1,0,1,1,1,0
000-69-4257,0,1,1,0,1,1,1,0,1,0
000-50-6491,0,0,1,0,0,0,1,1,0,1
000-87-1962,1,0,1,0,1,1,0,1,1,1
000-32-4569,0,1,1,1,0,1,1,1,0,1
000-30-7077,1,0,0,0,1,1,1,0,0,1
000-82-6642,0,1,0,0,0,1,1,0,1,1
000-55-5265,1,1,0,0,1,0,0,1,0,1
000-81-7246,0,0,0,1,0,1,0,1,1,1
000-59-5325,1,0,0,0,0,0,1,0,1,0
000-17-1794,0,1,1,0,1,1,1,0,0,1
000-76-0837,0,1,1,1,1,0,1,0,1,0
000-03-7565,1,1,0,1,0,0,1,0,0,1
000-75-8353,1,0,0,0,1,1,0,1,1,1
000-84-5742,0,0,1,1,1,1,0,0,0,0
000-91-1571,1,1,0,1,1,1,1,1,0,0
000-66-0580,1,1,1,1,0,1,0,0,1,0
000-74-5601,1,0,0,0,1,1,0,1,1,1
000-39-2204,0,0,1,0,1,0,1,0,0,1
000-59-6034,0,0,0,1,0,1,0,0,1,1
000-31-5204,0,1,1,1,1,0,0,0,0,0
000-49-7706,0,1,0,1,1,0,1,0,0,1
000-23-5966,1,1,1,1,1,0,0,0,1,0
000-64-4826,1,1,1,0,0,0,1,0,1,0
000-10-1015,1,1,0,1,1,0,1,0,0,0
000-73-5397,0,0,0,1,0,0,1,0,1,1
000-90-2227,1,1,0,0,1,1,0,1,0,1
000-13-4039,0,0,1,1,1,1,1,0,0,0
000-07-8602,1,0,1,0,1,1,1,0,1,0
000-58-9847,1,0,0,1,0,1,1,0,1,1
000-00-9066,0,1,0,0,0,1,1,0,1,1
000-76-2363,0,1,1,0,1,0,1,0,0,0
000-90-3583,0,0,0,1,1,1,1,0,1,0
000-41-4716,1,1,0,0,1,0,1,1,1,0
000-77-7395,0,0,0,0,0,1,1,1,0,0
000-56-3550,1,1,0,0,1,1,1,0,1,0
000-78-1651,0,0,0,0,0,0,0,0,1,0
000-27-4272,1,0,1,1,1,1,0,0,1,1
000-62-7598,0,0,1,0,0,0,0,1,1,0
000-00-4588,0,1,1,0,1,0,1,0,0,1
000-32-1581,0,1,1,1,1,1,1,1,0,1
000-24-9725,1,0,1,1,1,1,1,1,1,0
000-93-0656,0,0,1,1,1,0,1,1,0,1
000-96-1647,1,1,0,0,0,1,1,0,0,1
000-73-9194,0,0,0,0,0,1,0,0,1,1
000-90-1071,0,0,1,0,1,1,0,1,1,0
000-61-3207,0,1,1,1,0,0,0,0,0,1
000-47-0385,1,0,1,1,1,0,1,0,1,1
000-61-4566,0,0,1,0,1,1,1,0,1,1
000-37-6929,0,0,1,0,1,1,0,0,1,1
000-50-2353,0,1,1,0,0,0,0,1,1,1
000-74-9838,0,1,0,0,0,0,1,0,1,0
000-80-1676,0,1,0,1,1,1,0,1,1,0
000-21-1716,0,0,1,1,0,1,0,0,1,0
000-10-3265,1,0,1,1,1,0,0,0,1,0
000-41-9404,0,0,1,1,0,0,1,1,1,1
000-74-2586,1,0,0,0,0,0,0,1,0,1
000-54-0901,1,1,0,0,0,1,0,1,1,0
000-12-2497,1,1,1,0,1,1,1,0,1,0
000-50-1844,0,0,1,1,0,0,0,0,1,0
000-63-0551,1,1,0,0,0,0,1,0,1,1
000-64-6327,1,0,1,1,1,0,1,1,1,0
000-63-9460,1,0,0,1,0,0,1,0,1,1
000-05-5029,1,0,0,0,1,1,1,0,0,1
000-60-6899,1,0,1,0,0,1,0,0,0,1
000-94-2532,0,1,1,0,0,1,0,0,1,0
000-46-0162,0,0,0,1,0,1,0,0,0,1
000-63-2262,0,1,0,0,0,0,1,1,1,1
000-29-9186,0,1,1,1,1,1,1,1,1,1
000-05-8674,0,1,1,0,1,1,1,0,0,0
000-37-0880,0,1,0,1,1,1,0,0,1,0
000-52-9498,0,0,1,0,1,0,0,1,1,0
000-97-1935,0,0,1,1,1,1,1,0,0,1
000-85-9200,0,1,1,0,0,0,0,0,1,1
000-68-7155,0,0,0,0,0,1,1,0,1,0
000-36-9716,1,0,0,0,1,0,0,1,0,0
000-68-2904,0,0,0,1,1,0,0,0,0,1
000-78-9527,0,0,1,0,0,1,1,1,1,0
000-43-7116,1,0,1,0,0,1,0,1,0,0
000-83-0159,1,0,0,0,0,0,0,0,1,1
000-70-6143,0,0,1,1,1,1,0,1,0,1
000-35-3780,1,0,1,1,0,1,1,0,0,0
000-76-3556,1,1,0,0,1,0,1,1,0,1
000-11-5906,1,1,0,0,0,1,0,0,1,0
000-58-8446,0,0,0,1,1,0,0,1,0,0
000-70-1215,1,0,1,1,0,1,1,0,0,0
000-12-2785,1,1,1,0,0,0,1,0,1,1
000-86-6176,0,1,0,0,0,1,1,1,0,1
000-94-3752,1,0,1,0,1,1,1,0,1,1
000-78-6088,0,0,0,1,0,0,0,0,0,1
000-66-3658,0,0,0,1,0,0,1,0,1,1
000-40-4789,1,0,1,1,1,1,1,1,1,0
000-49-2606,0,1,0,0,1,1,0,1,0,0
000-43-1437,0,0,0,1,0,1,0,1,1,1
000-05-8275,0,0,1,0,1,0,0,1,0,0
000-85-8520,0,0,1,1,1,1,0,0,0,0
000-36-2670,0,1,1,0,0,0,0,0,1,0
000-47-7983,0,1,0,0,1,1,0,0,0,1
000-92-5377,1,1,1,0,1,1,1,0,1,0
000-93-4172,0,0,1,0,1,0,0,1,0,1
000-94-7405,1,0,1,0,0,1,1,0,0,0
000-17-9843,1,0,0,0,1,1,0,1,1,0
000-75-2429,1,1,0,1,0,0,1,1,0,0
000-30-6232,0,1,0,0,0,1,1,1,0,0
000-39-5566,0,0,1,1,0,1,1,0,1,0
000-86-5012,1,0,0,1,0,1,1,0,1,0
000-65-0803,0,0,1,0,1,0,0,0,0,0
000-78-1378,1,0,0,1,1,1,1,0,0,0
000-46-3094,0,1,0,1,0,1,0,1,1,0
000-51-3832,1,1,0,0,0,1,1,1,1,0
000-70-6075,0,1,1,0,1,1,1,1,0,1
000-75-1742,0,1,1,1,1,1,1,0,1,1
000-70-6520,0,1,1,0,1,1,0,0,0,0
000-66-6644,1,0,1,0,0,1,1,1,1,1
000-79-4225,1,0,1,1,1,1,0,1,0,0
000-47-5468,1,0,1,0,0,0,0,0,0,0
000-50-0480,0,1,1,0,0,0,1,0,1,1
000-29-8544,1,1,1,1,0,1,0,1,1,0
000-85-0154,1,1,1,0,0,1,1,0,1,0
000-63-4378,0,0,0,1,0,1,1,0,1,1
000-67-4680,1,1,1,0,1,1,1,1,0,1
000-53-6636,1,0,1,1,0,0,1,1,1,1
000-68-2270,0,1,1,1,0,1,1,0,0,1
000-96-2891,1,0,0,1,0,1,1,0,0,0
000-66-6722,1,0,0,1,1,0,1,1,0,1
000-64-4831,0,1,0,1,0,1,1,0,1,0
000-52-0459,1,0,0,1,1,0,1,1,1,0
000-18-8636,1,0,1,1,0,0,0,0,0,1
000-36-3431,1,1,0,0,0,1,0,1,1,0
000-16-2800,0,1,1,0,0,1,1,0,1,1
000-88-4459,0,1,1,0,1,1,1,0,1,0
000-06-3012,0,1,1,1,1,0,0,0,0,0
000-30-5184,1,1,0,0,0,1,1,1,0,0
000-36-9533,0,0,0,0,1,1,0,1,0,0
000-89-4142,1,0,1,0,0,0,1,1,0,1
000-51-1846,1,1,1,0,0,1,1,0,1,1
000-14-8021,1,1,1,0,1,1,1,1,0,1
000-48-7325,1,1,1,1,0,0,0,0,1,0
000-38-1086,0,0,0,0,1,1,0,0,1,1
000-32-7478,0,0,1,0,0,1,0,0,1,1
000-84-3954,1,0,0,0,1,1,0,0,0,0
000-34-6695,1,1,0,0,1,0,0,1,1,1
000-88-8209,0,1,1,0,0,0,0,0,0,1
000-69-7970,0,1,1,1,0,1,1,0,0,1
000-49-1721,0,0,0,0,0,1,0,1,0,1
000-72-9041,1,0,1,1,1,0,0,1,0,0
000-47-2216,1,1,1,0,0,1,0,1,0,1
000-93-9446,0,0,0,0,0,1,0,0,1,0
000-65-1397,0,1,0,0,0,1,0,1,1,0
000-12-9772,1,1,0,0,1,1,1,0,1,0
000-84-3202,0,1,1,1,0,0,1,1,1,1
000-38-4293,0,1,0,1,0,0,0,0,0,0
000-13-6618,1,1,1,0,1,1,1,1,0,0
000-59-3873,0,0,0,0,0,0,0,0,1,0
000-29-9863,0,0,1,1,1,1,1,1,0,1
000-12-9681,1,0,0,0,1,1,1,0,1,0
000-46-8748,1,1,1,1,0,0,1,0,1,1
000-75-2486,0,1,0,1,1,1,0,1,0,1
000-57-6609,1,1,1,1,0,0,0,1,1,0
000-91-8072,0,0,1,0,1,1,1,0,1,0
000-55-9809,0,1,0,0,0,0,0,1,0,0
000-87-2892,0,1,0,0,0,1,1,1,1,1
000-55-4855,0,1,1,1,1,1,0,1,1,1
000-79-3037,0,1,1,1,0,1,0,0,0,0
000-47-0261,1,1,0,0,1,0,1,0,1,1
000-12-2805,0,0,0,0,1,1,1,0,0,1
000-10-1394,0,0,0,1,1,1,1,1,0,1
000-84-7329,1,0,0,0,1,1,0,0,1,0
000-59-1667,0,0,0,0,0,0,0,1,1,0
000-99-5703,1,1,0,0,0,1,1,1,0,0
000-68-9623,1,0,1,0,0,1,1,0,1,1
000-00-1997,1,0,0,0,1,1,1,1,1,1
000-44-8496,1,1,0,1,1,1,1,0,1,0
000-14-0414,1,0,0,0,1,0,0,1,0,1
000-73-3207,1,1,0,0,1,0,1,1,0,0
000-63-3972,0,1,1,0,0,0,0,0,0,0
000-36-3522,1,1,0,0,0,0,0,1,0,0
000-16-4827,0,1,0,1,1,0,0,0,1,1
000-97-9327,1,1,0,0,1,0,1,1,0,0
000-91-0113,0,0,0,0,1,0,0,0,1,1
000-59-2375,0,1,0,1,1,1,1,0,1,0
000-92-3486,0,0,0,1,1,0,0,1,0,1
000-90-9711,0,1,1,0,1,1,1,0,1,1
000-81-6223,0,1,1,0,0,1,1,1,0,0
000-75-6222,0,0,0,0,1,1,0,1,0,1
000-26-3492,0,0,0,1,0,0,0,1,0,1
000-96-0744,0,0,1,1,0,1,0,1,1,0
000-74-9737,1,1,0,1,1,1,1,1,1,0
000-62-1334,0,1,1,1,0,0,0,0,1,1
000-64-0745,1,0,0,1,0,1,0,1,0,0
000-45-4657,1,1,1,1,1,1,0,1,1,0
000-61-4091,0,0,1,1,1,1,1,1,1,0
000-01-1086,0,1,1,0,1,0,1,0,0,1
000-16-4414,1,1,0,0,1,0,0,0,1,0
000-35-1138,1,1,0,1,1,1,1,1,0,1
000-26-2973,1,1,1,1,0,1,0,0,0,1
000-11-0271,1,1,1,0,1,0,1,1,0,1
000-68-2483,1,0,1,1,1,1,1,0,0,1
000-66-5614,1,0,1,1,0,1,1,0,0,0
000-44-2903,0,0,1,1,0,1,0,0,0,1
000-65-1290,0,0,1,0,1,0,0,1,0,1
000-08-5553,0,0,0,0,1,1,1,0,0,0
000-16-5944,1,1,0,0,0,1,1,0,0,0
000-75-8537,1,0,0,0,0,1,1,0,0,0
000-50-9608,1,1,1,0,1,1,0,1,1,1
000-73-4238,1,1,0,1,1,0,1,1,1,1
000-65-5603,1,1,0,0,1,1,1,1,1,1
000-46-3271,1,0,0,1,0,0,0,1,0,1
000-91-1549,0,1,1,0,0,1,0,1,0,0
000-02-8329,0,0,1,0,0,0,1,0,0,0
000-91-2236,1,1,0,0,0,0,1,0,0,1
000-08-5712,1,0,1,0,1,1,0,1,1,1
000-33-1534,0,0,1,0,0,1,1,0,0,1
000-27-9514,0,1,0,0,1,1,0,0,1,0
000-56-0850,0,0,1,0,1,0,1,0,0,1
000-19-6427,1,1,0,0,0,1,0,1,1,0
000-48-7843,1,1,0,1,0,0,1,1,0,0
000-97-4995,0,1,0,1,0,0,0,0,1,0
000-13-3128,1,0,1,0,1,0,1,1,0,1
000-32-9003,1,0,0,1,1,1,1,1,1,1
000-65-1185,0,0,1,1,0,1,0,1,0,1
000-23-4461,0,0,0,0,1,0,0,1,0,0
000-99-8621,0,1,1,1,0,0,0,1,1,0
000-67-1418,1,0,0,0,0,1,0,1,1,0
000-41-8343,0,0,1,1,1,0,1,0,0,0
000-78-5326,0,0,1,1,0,1,0,0,0,0
000-33-3876,0,1,0,1,1,0,1,0,0,1
