SSN,condition_1,condition_2,condition_3,condition_4,condition_5,condition_6,condition_7,condition_8,condition_9,condition_10
000-85-1287,0,0,1,1,1,1,1,1,0,0
000-16-1960,0,0,0,1,0,0,0,0,1,0
000-90-1100,0,0,1,0,1,1,0,0,0,0
000-68-6211,0,1,1,0,0,1,0,0,1,0
000-33-0193,1,0,0,1,0,1,0,0,1,0
000-48-7383,1,0,1,0,0,0,1,1,0,0
000-63-2137,0,1,0,1,1,0,1,1,1,1
000-94-3713,1,0,0,1,1,0,1,1,0,1
000-56-4267,0,0,1,0,0,1,0,1,0,0
000-83-0400,1,1,0,0,1,0,0,0,1,1
000-43-7199,0,1,0,1,0,0,0,0,1,0
000-72-9437,1,0,0,1,0,1,0,0,1,1
000-11-8060,0,1,1,0,0,0,0,1,1,1
000-11-5261,0,0,0,1,1,0,1,1,1,0
000-63-6703,0,0,1,0,0,0,1,1,1,1
000-27-1159,0,1,1,1,0,0,0,0,0,1
000-98-9427,0,1,0,1,1,0,1,0,1,0
000-85-6466,1,1,1,1,1,0,0,1,0,1
000-62-3572,1,1,1,1,0,1,1,1,0,0
000-69-7335,1,1,1,0,0,1,1,1,0,0
000-31-8326,0,1,1,0,0,0,1,1,1,0
000-87-6172,0,1,1,1,1,1,0,1,1,1
000-68-4001,0,0,0,1,0,0,0,1,0,1
000-21-9062,0,1,0,1,0,1,0,1,1,0
000-53-6608,0,0,1,1,0,1,0,0,0,0
000-90-5935,1,1,0,1,0,0,0,0,0,0
000-48-8622,1,0,1,1,1,0,1,1,1,1
000-69-9745,0,0,1,0,0,1,0,0,1,1
000-58-5041,0,0,1,0,1,0,1,0,1,0
000-34-0147,1,0,1,0,0,0,0,0,0,1
000-50-8276,1,1,0,1,0,0,1,0,0,1
000-47-7604,1,0,1,0,1,1,1,0,0,1
000-56-6185,0,0,0,1,0,1,0,1,1,1
000-84-2777,0,1,1,0,1,0,1,1,0,0
000-48-6944,0,1,0,0,1,1,1,1,1,0
000-84-7256,1,1,1,1,0,1,0,1,1,1
000-15-4824,1,0,0,1,1,1,0,0,0,0
000-89-6920,1,1,1,1,1,0,0,0,1,1
000-61-2430,1,1,0,0,0,1,0,1,1,1
000-25-9712,0,0,0,1,0,0,0,0,1,0
000-24-2677,0,1,1,1,0,1,0,0,1,1
000-37-4508,0,0,1,1,1,1,0,0,0,0
000-74-8438,0,0,1,1,0,0,0,1,0,0
000-67-8570,1,0,1,1,1,1,0,0,1,1
000-78-8576,0,0,0,1,1,1,0,1,0,1
000-14-8948,0,0,0,0,0,0,1,1,0,1
000-79-9555,0,0,1,1,1,0,0,1,1,0
000-93-5144,0,1,1,1,1,1,1,0,1,0
000-76-5245,0,0,1,1,0,1,1,0,1,0
000-64-6019,0,1,1,1,0,0,0,1,1,0
000-55-9128,1,1,1,1,1,1,0,0,1,0
000-23-4589,0,1,1,1,1,0,0,0,1,0
000-72-6781,0,0,1,1,1,0,1,1,1,0
000-63-0160,1,0,0,0,0,1,1,0,0,1
000-37-8711,1,1,0,0,0,1,1,1,0,1
000-48-0066,1,0,0,1,0,0,1,1,1,0
000-41-3852,0,0,1,1,0,0,0,0,1,1
000-09-2202,0,0,1,1,1,1,1,1,1,1
000-01-6490,1,0,0,1,1,1,0,0,0,0
000-48-9205,0,0,0,1,1,1,1,1,1,0
000-41-4759,0,0,0,1,1,1,0,0,0,1
000-97-9305,1,1,0,1,0,1,1,0,0,0
000-63-9612,0,0,1,1,0,1,0,0,1,1
000-54-8948,1,1,1,1,0,0,1,0,1,0
000-07-9540,1,1,1,0,1,0,1,1,1,1
000-97-6926,0,1,0,0,0,0,0,0,0,1
000-77-9463,0,0,0,0,1,1,0,0,1,1
000-82-8505,1,0,0,1,1,1,1,1,0,0
000-87-4925,1,1,1,0,1,0,1,1,1,1
000-91-3292,0,0,1,0,0,0,0,1,1,1
000-89-9283,1,1,1,1,1,1,0,0,0,1
000-80-5610,1,0,1,1,1,0,0,0,1,0
000-23-1671,1,0,0,0,0,0,0,1,1,0
000-31-5184,0,0,0,0,1,1,0,0,1,1
000-37-4370,0,1,1,1,0,1,0,0,1,1
000-32-1147,0,1,0,0,0,1,1,0,0,1
000-75-7772,1,1,1,1,1,1,0,0,1,0
000-41-6709,0,1,0,0,0,0,1,1,0,1
000-44-5836,1,1,1,0,1,0,1,0,1,0
000-43-7905,0,0,0,1,0,1,1,0,0,0
000-96-8585,0,1,0,1,0,0,0,1,0,0
000-54-2883,1,1,0,0,1,0,1,0,0,0
000-16-2485,0,1,0,1,0,0,1,0,1,0
000-97-8372,0,1,0,1,1,0,0,0,0,0
000-93-7819,1,1,0,0,0,1,1,1,1,0
000-31-1799,1,1,1,1,1,1,1,1,1,0
000-58-5501,0,1,1,1,0,1,1,1,1,1
000-19-1003,0,0,0,0,0,1,1,1,1,0
000-43-2755,1,0,0,0,0,1,1,1,0,1
000-23-4325,0,1,1,1,1,0,0,0,1,1
000-26-1843,0,1,0,0,1,1,0,1,0,1
000-34-2777,0,0,0,0,1,1,1,0,0,1
000-14-8388,1,0,1,1,0,1,0,1,1,1
000-24-9834,0,0,1,0,1,1,1,0,1,0
000-30-5897,1,0,1,1,0,1,0,0,0,0
000-68-9332,0,1,1,1,1,1,1,0,0,0
000-82-8263,1,0,1,1,1,1,1,1,0,0
000-94-1772,0,0,1,1,1,0,0,1,1,0
000-59-7055,0,0,1,0,1,1,0,0,0,1
000-39-5335,0,1,1,1,0,1,1,1,1,0
000-90-9962,1,1,0,1,1,1,1,1,0,0
000-65-6823,1,0,0,1,0,1,0,0,0,0
000-11-9746,1,0,1,1,0,1,1,0,1,0
000-67-9622,0,1,1,0,1,0,1,1,1,0
000-58-5111,1,0,0,0,0,0,0,1,0,0
000-75-7702,1,0,1,1,0,0,0,0,1,0
000-13-3785,1,1,0,0,1,1,1,0,1,0
000-72-7162,0,1,0,1,0,1,0,0,0,0
000-22-3562,1,0,0,1,0,0,0,1,0,1
000-42-9243,0,1,0,0,0,0,0,1,1,1
000-89-3248,0,0,1,0,0,0,1,1,0,1
000-47-9251,0,0,0,0,1,1,1,1,1,0
000-28-0119,1,0,0,1,0,0,0,0,1,0
000-04-3986,0,0,1,1,0,1,0,1,0,0
000-26-7879,1,0,1,0,1,1,0,0,1,0
000-72-4560,0,0,0,0,0,0,0,1,0,1
000-90-8814,1,0,0,1,0,0,0,1,0,1
000-11-2461,0,0,1,1,0,0,1,1,1,0
000-43-5548,0,0,0,0,0,0,0,1,0,0
000-71-2666,1,0,1,1,0,0,0,0,1,1
000-64-8641,0,1,1,0,1,1,1,0,0,1
000-42-5664,1,0,1,0,0,1,0,0,0,1
000-58-3240,1,0,0,1,1,1,1,1,0,1
000-66-4817,1,1,1,0,1,1,1,1,0,0
000-36-5860,1,0,1,0,1,1,0,0,0,0
000-92-8830,0,0,1,1,1,0,0,1,0,1
000-26-1900,1,0,1,1,1,1,1,0,1,0
000-54-9695,1,1,1,1,0,0,1,0,1,0
000-83-2848,0,1,1,1,1,0,0,1,1,1
000-12-2746,1,0,0,0,1,0,1,1,1,1
000-45-7484,0,1,0,1,0,1,1,0,1,0
000-41-3480,0,0,0,1,1,0,1,1,1,0
000-79-9357,0,0,1,1,0,0,1,1,1,1
000-07-4041,0,0,0,0,0,0,0,0,0,0
000-85-3207,0,1,1,0,1,0,1,1,0,0
000-51-7200,0,1,0,0,0,1,0,1,1,1
000-42-1045,0,0,0,1,1,0,0,1,0,0
000-70-2662,0,1,0,0,1,0,1,1,1,0
000-32-8714,1,0,0,0,1,0,0,0,0,1
000-07-3060,1,0,1,1,1,1,0,1,1,0
000-28-7134,1,0,0,1,1,1,1,1,0,0
000-68-9152,1,1,1,0,1,1,0,0,0,0
000-23-6515,0,1,1,1,1,0,0,1,1,0
000-34-2109,0,0,0,1,0,0,1,1,0,1
000-91-8850,0,1,0,1,0,1,0,1,0,0
000-37-6811,1,1,0,1,1,1,1,1,0,0
000-62-8999,0,0,0,1,0,0,0,1,0,1
000-76-5451,1,0,1,0,0,1,0,0,0,1
000-47-8751,0,0,0,0,1,1,0,0,1,1
000-76-5784,0,0,0,1,1,0,0,0,0,0
000-17-7069,1,0,0,0,1,0,0,0,0,0
000-86-0254,0,1,1,1,0,1,1,1,1,1
000-69-5311,0,0,0,0,0,1,1,0,0,0
000-06-9502,1,1,0,0,1,0,1,0,0,0
000-32-9933,0,1,0,0,1,0,0,1,0,0
000-42-7103,1,0,1,1,1,1,1,1,0,0
000-62-2356,0,0,1,1,1,0,0,0,1,1
000-56-8490,1,0,0,0,1,1,1,0,0,1
000-31-2041,0,0,1,1,1,0,0,0,1,0
000-63-1245,0,0,1,1,0,1,1,1,1,1
000-99-3367,1,1,1,0,1,1,0,0,0,1
000-33-4437,0,1,1,0,1,0,1,0,0,0
000-91-4718,1,0,0,0,0,1,0,1,0,1
000-16-8966,1,1,0,0,1,0,1,1,0,0
000-62-8799,0,0,1,1,1,0,0,1,0,0
000-26-8767,1,1,1,0,0,1,1,1,1,1
000-91-4254,1,1,1,0,1,1,0,1,0,0
000-94-3565,0,0,0,1,1,1,0,0,0,0
000-72-9488,0,1,1,1,1,0,1,1,1,0
000-54-6758,1,0,0,0,0,1,1,1,0,1
000-38-4389,0,0,0,1,1,1,0,1,1,1
000-06-3279,0,1,1,1,0,1,0,0,0,0
000-83-8239,0,1,1,0,1,1,0,1,0,1
000-33-3793,1,1,0,1,1,0,0,1,1,1
000-75-3620,0,0,1,0,0,0,0,0,0,1
000-53-6929,0,0,0,1,1,1,0,0,0,1
000-42-5642,1,0,1,0,0,0,1,0,1,0
000-49-5070,1,1,1,0,0,0,0,1,1,0
000-79-4584,0,1,1,0,0,0,0,1,0,0
000-31-1816,1,0,0,0,0,0,1,0,0,1
000-37-7416,0,0,1,0,1,0,1,1,0,0
000-78-9392,0,1,0,0,0,0,0,0,1,1
000-94-0927,0,1,1,1,1,1,1,1,1,1
000-28-2669,0,0,0,0,0,1,1,1,1,1
000-68-9334,0,1,0,0,1,0,0,0,1,0
000-30-8745,0,0,1,1,0,1,1,0,0,1
000-86-4819,1,0,0,0,1,0,1,0,1,0
000-87-7794,0,0,0,1,1,0,0,1,1,0
000-03-8838,0,0,1,1,0,1,1,1,0,0
000-85-6769,0,1,1,1,1,1,0,1,1,0
000-08-1442,0,1,0,1,0,0,1,1,0,0
000-30-1139,0,1,1,0,1,1,0,1,0,0
000-23-9769,0,0,0,0,1,0,0,0,1,0
000-12-5653,1,0,0,0,0,0,1,0,1,1
000-37-1593,0,0,1,0,1,1,0,1,1,0
000-07-3903,0,0,1,0,0,1,1,0,0,0
000-38-0401,0,1,1,0,1,0,1,1,1,1
000-53-1967,1,1,0,0,1,0,1,0,0,1
000-91-7861,1,1,0,1,1,0,0,1,1,1
000-44-6537,0,0,1,1,0,0,1,1,0,1
000-70-8793,1,0,1,0,1,0,0,1,0,1
000-12-8575,1,1,1,1,1,1,1,0,0,1
000-78-7780,1,1,0,0,1,0,0,0,0,0
000-32-4734,0,1,1,0,1,1,1,0,0,0
000-91-3288,1,1,0,0,1,0,1,0,0,1
000-10-0581,1,0,0,1,1,1,1,0,1,1
000-69-4415,0,1,0,0,1,0,1,0,1,1
000-92-6292,1,1,1,1,1,0,1,0,0,1
000-64-3192,1,1,1,1,1,1,1,0,0,0
000-38-4165,0,0,0,0,1,1,0,0,0,1
000-65-7827,0,1,0,0,1,1,1,0,1,0
000-35-3378,1,0,0,1,0,0,1,0,0,1
000-17-6482,1,0,1,0,0,0,0,1,0,1
000-74-2579,1,0,1,1,1,0,0,0,1,1
000-42-7082,1,1,0,1,1,0,0,1,1,1
000-83-1579,0,1,1,1,1,0,0,1,1,1
000-11-7678,0,0,0,1,0,1,1,0,0,1
000-64-4476,1,0,1,0,1,1,1,1,0,0
000-11-0330,0,0,0,1,0,1,1,0,0,0
000-65-7519,0,1,0,0,0,1,1,0,0,1
000-38-7851,1,1,1,0,0,0,0,0,1,0
000-61-4758,0,0,1,1,0,1,1,0,0,0
000-83-6485,1,0,1,1,0,0,1,0,1,0
000-88-2984,0,0,1,1,0,1,0,1,1,0
000-43-9727,1,0,0,0,1,1,0,0,0,0
000-17-3644,0,1,1,1,1,1,0,0,0,0
000-93-0435,0,1,0,0,0,0,0,1,1,1
000-66-5578,1,0,0,0,0,0,0,1,1,0
000-17-3731,0,1,0,1,0,0,1,1,0,1
000-53-7043,0,0,1,1,0,1,0,0,0,0
000-30-9337,0,0,0,0,1,0,1,1,0,1
000-08-5727,0,1,0,1,0,1,1,0,0,1
000-36-7361,1,0,1,0,0,1,0,0,1,0
000-10-0003,1,0,1,0,0,0,0,0,1,0
000-20-4557,1,1,0,0,0,1,1,0,1,0
000-33-2189,1,0,0,0,0,0,0,0,0,0
000-35-3630,1,1,1,1,1,1,1,1,0,1
000-54-7866,0,1,0,1,0,1,1,0,0,1
000-34-1484,0,1,1,0,1,0,0,0,1,1
000-25-8644,1,0,1,1,1,1,1,0,1,0
000-52-8179,1,1,0,1,1,1,1,0,0,1
000-62-9766,0,0,1,1,0,0,0,0,1,0
000-16-6478,0,0,1,1,0,0,0,1,1,1
000-52-5828,1,1,0,1,1,1,0,0,0,1
000-97-4911,0,0,0,1,0,1,1,1,1,1
000-44-1637,1,0,0,1,1,0,0,0,1,0
000-61-2831,1,1,1,1,0,1,0,1,1,1
000-22-4790,1,0,0,1,1,1,1,1,1,0
000-83-4723,0,1,0,1,0,0,1,0,1,1
000-72-8093,0,0,1,1,1,0,0,0,1,0
000-86-2605,0,1,1,0,0,0,1,0,1,0
000-03-7158,1,0,0,0,0,1,1,0,1,1
000-13-3507,1,1,1,1,1,0,1,1,1,1
000-28-9306,1,1,0,0,1,1,0,0,1,1
000-39-2840,0,1,1,1,0,1,0,0,1,0
000-13-8274,1,1,1,0,0,0,0,1,1,1
000-89-7525,0,1,1,0,1,0,0,0,1,1
000-16-7955,1,1,1,0,1,0,0,0,0,0
000-68-2570,1,1,0,0,1,1,1,0,1,1
000-72-4031,1,1,0,0,0,0,1,0,1,1
000-26-1540,1,0,0,1,0,0,0,0,0,1
000-41-1606,0,0,0,0,1,0,0,1,1,0
000-04-7726,1,0,0,1,0,0,0,1,1,0
000-10-5182,1,0,1,0,0,0,0,1,0,1
000-43-7504,0,1,1,0,1,1,1,1,0,0
000-86-9490,0,1,1,1,0,0,1,1,1,0
000-83-6094,0,1,0,1,1,0,0,0,1,0
000-56-5959,1,1,0,1,1,0,0,1,0,0
000-47-5165,0,0,1,0,1,1,0,0,1,0
000-88-8562,1,1,0,0,1,1,0,0,0,0
000-29-7441,0,1,0,0,1,1,0,0,0,1
000-23-8335,1,1,0,0,0,0,0,1,1,1
000-75-8119,1,1,0,1,0,0,1,0,0,0
000-82-1877,0,0,0,0,0,1,1,0,0,0
000-18-5226,0,1,1,0,1,1,0,1,0,1
000-86-7121,1,0,1,0,1,0,1,0,0,1
000-71-4681,0,0,1,1,0,0,1,0,0,0
000-96-5376,0,1,0,0,1,1,1,1,1,0
000-76-5097,1,1,0,1,0,1,0,1,1,0
000-94-7696,0,1,1,0,1,1,1,1,0,0
000-59-0145,1,1,0,0,1,1,1,0,0,1
000-39-3811,0,0,0,0,0,0,1,1,0,0
000-63-2571,1,1,1,0,0,0,1,1,0,1
000-65-8979,0,0,0,1,1,1,0,1,1,1
000-79-9789,1,0,0,1,1,0,1,0,0,1
000-84-7524,1,0,1,1,1,1,0,1,0,1
000-73-6668,0,0,1,1,1,1,0,1,0,1
000-64-1863,0,0,1,0,0,0,0,1,1,1
000-23-8866,0,0,0,0,0,0,0,1,0,0
000-68-6079,1,1,1,0,0,1,0,0,0,0
000-14-7413,1,1,0,1,0,0,0,1,1,1
000-37-8740,0,1,0,0,0,1,1,1,0,0
000-50-1948,0,1,1,0,0,1,0,0,0,1
000-48-6403,1,1,1,0,0,1,1,1,0,0
000-10-5046,1,0,0,1,1,1,1,1,1,1
000-31-1988,1,1,0,1,0,1,0,0,1,1
000-02-5085,0,0,0,1,1,1,1,1,0,1
000-53-4268,0,0,0,1,1,1,1,0,0,1
000-94-4334,1,1,1,1,0,0,1,1,1,1
000-61-9013,1,0,0,0,1,0,0,1,0,1
000-71-5498,0,0,0,1,1,1,1,0,1,0
000-95-1193,0,1,0,0,1,1,0,0,1,0
000-35-6946,0,0,1,1,0,1,1,1,1,0
000-03-3261,1,1,0,1,1,1,0,0,1,0
000-05-6598,1,1,1,1,0,0,1,1,0,0
000-44-9142,0,0,0,0,1,0,0,0,1,1
000-78-4984,1,1,0,1,1,0,1,0,1,1
000-03-0281,0,0,1,0,0,0,0,1,1,0
000-51-6496,1,0,0,0,0,1,1,0,1,0
000-70-3538,0,0,1,1,0,0,0,0,1,1
000-66-6837,0,0,1,0,1,0,1,1,0,1
000-13-6206,0,0,0,0,1,0,0,0,1,0
000-96-1016,1,0,0,0,1,0,0,1,1,0
000-39-1269,1,0,1,0,1,0,0,1,0,1
000-81-7030,1,0,0,0,0,0,0,1,0,1
000-32-4707,1,1,0,1,1,1,0,0,0,1
000-37-3705,0,0,1,0,0,1,0,1,1,0
000-47-5837,1,1,0,0,0,0,0,1,0,1
000-13-9022,1,0,1,0,1,0,1,0,1,1
000-30-3229,1,0,0,0,0,0,1,0,0,1
000-55-3949,0,0,1,1,1,1,1,0,1,0
000-43-4245,0,1,1,1,1,0,1,0,1,1
000-24-6507,0,0,1,0,0,0,1,0,1,0
000-55-5341,0,0,1,1,0,0,0,0,0,1
000-43-8225,0,0,1,1,1,1,1,0,1,0
000-00-6214,1,0,1,1,1,0,1,1,0,0
000-30-5785,0,0,0,1,1,0,1,1,1,0
000-28-8245,0,0,0,1,0,1,0,0,1,1
000-82-8671,1,0,0,1,1,0,0,0,1,0
000-12-6264,0,0,1,0,1,0,1,0,1,0
000-91-1070,1,1,1,0,1,1,0,1,1,1
000-89-6307,0,1,0,0,1,1,1,0,0,0
000-82-6765,0,0,0,0,1,1,1,0,1,1
000-45-4171,1,1,1,0,1,0,1,1,0,0
000-62-7098,1,1,0,0,1,0,0,0,1,0
000-20-1864,1,1,1,0,0,1,1,0,0,0
000-48-8140,1,0,1,0,1,1,0,0,0,1
000-19-8945,1,0,0,1,1,1,1,0,1,0
000-00-8963,0,1,1,0,1,1,0,1,1,0
000-40-0845,0,0,0,1,0,0,1,1,0,1
000-99-6278,0,0,1,0,0,0,0,1,0,1
000-33-7177,1,1,1,1,1,0,0,1,0,0
000-08-9359,1,0,1,0,1,0,0,1,1,1
000-03-2622,1,0,0,1,0,1,1,0,0,0
000-98-3692,0,1,1,1,1,0,1,1,0,1
000-42-7648,1,1,0,1,1,0,1,0,1,0
000-97-4185,1,1,0,0,0,0,1,0,1,1
000-17-3385,0,1,1,0,0,1,1,1,1,1
000-91-0817,1,1,1,0,1,0,1,1,1,1
000-14-1857,0,1,0,1,0,0,1,1,0,0
000-72-3327,1,1,1,1,1,1,0,1,0,0
000-94-5017,0,1,0,0,0,1,0,1,0,1
000-97-0766,0,1,1,0,0,1,1,0,1,0
000-05-1325,1,1,0,1,1,1,1,1,0,1
000-67-5825,1,0,0,1,0,0,1,1,1,0
000-58-9866,0,1,0,0,0,1,0,1,1,1
000-37-7182,1,1,1,0,1,1,1,1,1,0
000-75-9884,1,1,1,1,0,0,1,0,0,0
000-99-5771,0,1,0,1,0,1,0,1,1,0
000-41-9034,0,0,0,0,0,0,0,0,0,0
000-48-4319,1,0,1,1,1,1,0,0,0,1
000-25-9276,1,0,0,0,1,1,1,0,0,0
000-12-7653,0,1,1,0,1,1,1,0,1,1
000-48-0549,0,1,0,1,1,0,1,1,1,1
000-03-1360,0,1,0,1,0,1,0,1,0,1
000-65-6893,0,1,1,1,0,0,0,1,1,1
000-59-5767,1,0,0,1,0,1,1,0,0,1
000-40-3260,1,0,1,1,1,1,0,0,0,1
000-36-5456,1,0,0,0,1,1,1,0,1,1
000-66-1027,1,1,0,1,0,1,1,1,1,1
000-37-1623,1,0,1,1,1,0,1,0,1,0
000-86-9609,0,0,1,0,0,0,1,0,1,0
000-48-1152,0,0,1,0,1,1,1,1,1,1
000-98-1510,0,0,1,0,1,1,1,0,1,0
000-21-4578,1,0,0,1,1,1,0,0,1,0
000-98-9194,1,1,0,1,1,1,0,1,0,1
000-64-8645,0,0,1,1,0,1,1,1,1,0
000-92-1260,1,0,0,0,1,0,0,1,0,0
000-57-5821,1,1,0,1,1,1,0,0,0,1
000-63-1127,0,0,1,1,1,0,1,1,0,0
000-78-8286,1,0,1,1,1,1,0,1,0,0
000-68-9429,1,0,0,0,0,0,0,1,0,0
000-31-1245,1,1,0,0,1,0,0,0,0,0
000-03-5534,1,0,1,0,1,1,1,0,0,1
000-92-6403,0,0,0,0,0,0,0,0,1,1
000-89-0404,0,1,1,0,1,0,0,1,0,0
000-68-0115,0,1,0,0,0,0,1,1,0,0
000-39-5795,0,0,0,0,1,0,0,0,0,0
000-31-3768,1,1,0,1,0,0,1,1,0,1
000-08-6067,1,0,1,1,0,0,1,0,0,0
000-36-6719,1,0,0,1,0,0,0,1,0,0
000-38-5764,0,0,0,1,0,1,0,0,1,1
000-06-2882,1,0,1,1,0,1,0,0,0,0
000-31-6673,1,0,0,1,0,1,1,1,0,1
000-60-6671,0,1,0,1,0,1,1,0,0,1
000-09-6891,1,0,0,1,1,1,0,0,1,1
000-18-9163,0,1,0,1,0,1,1,0,0,1
000-11-0850,1,1,0,0,0,1,0,0,0,0
000-96-1974,0,0,0,1,0,0,0,1,1,1
000-61-4355,0,0,0,0,1,1,1,1,1,1
000-00-4697,1,1,0,0,1,0,0,1,1,0
000-43-8803,0,1,0,0,1,1,0,0,0,1
000-47-4429,0,1,1,1,0,0,1,0,0,1
000-04-2923,1,1,1,1,1,1,1,0,0,0
000-33-9380,0,0,1,0,1,1,1,1,1,1
000-64-1886,0,1,0,0,0,0,1,1,0,1
000-70-6060,1,0,0,1,1,1,1,0,0,1
000-68-5112,0,0,1,0,0,1,0,0,0,0
000-84-6114,0,1,0,1,0,0,0,0,1,1
000-54-0818,1,0,0,1,1,1,1,1,0,1
000-59-5755,0,0,1,1,0,1,1,0,0,0
000-90-9273,1,0,0,0,1,0,1,1,1,1
000-78-7327,0,1,1,0,0,1,1,0,1,1
000-97-6134,1,0,1,1,0,0,0,1,0,0
000-22-1672,1,1,1,0,0,1,1,1,1,0
000-29-9496,1,0,0,0,1,1,0,0,1,0
000-98-7760,0,1,0,1,1,1,0,1,1,0
000-45-4759,1,1,0,1,0,1,0,0,1,1
000-61-2885,0,1,0,0,1,1,1,1,0,1
000-79-3747,1,0,1,1,1,1,1,0,1,1
000-25-4633,1,0,1,0,1,1,1,1,1,0
000-52-3335,1,1,1,1,0,0,0,1,0,0
000-39-3141,1,0,1,0,1,0,1,0,1,1
000-25-6460,1,0,1,1,1,1,1,1,0,0
000-55-4350,0,0,0,1,1,1,0,1,0,0
000-67-7470,0,1,0,1,1,1,0,0,0,1
000-35-5159,1,0,0,0,1,0,1,1,1,1
000-71-2885,0,0,0,1,1,0,0,0,0,1
000-43-2866,1,0,0,0,1,0,1,0,0,0
000-94-9679,1,1,1,0,1,0,1,1,1,1
000-92-9003,1,1,0,0,0,0,0,0,0,0
000-39-8042,0,0,0,1,0,0,1,1,1,1
000-47-4462,0,0,0,1,0,1,1,0,1,1
000-83-4413,1,0,1,0,1,1,1,1,0,1
000-82-2042,1,0,1,1,0,0,1,0,1,1
000-53-3583,0,1,1,0,0,0,1,1,1,0
000-40-4432,1,0,1,1,0,0,1,0,1,1
000-92-2520,0,0,1,0,0,1,0,0,0,1
000-38-2052,0,0,1,1,0,1,1,0,0,1
000-33-4101,1,0,1,1,1,1,0,0,0,0
000-22-0630,0,1,0,1,1,1,0,0,1,0
000-64-9976,0,0,1,1,1,0,1,1,0,1
000-49-3975,1,0,1,1,0,0,0,0,0,0
000-49-6807,0,0,1,1,1,1,1,0,1,0
000-56-9169,0,0,1,1,1,0,1,0,1,0
000-93-9121,0,0,0,1,1,1,0,0,0,0
000-14-3227,1,0,0,1,1,0,0,1,0,0
000-56-6417,0,0,1,0,0,1,1,0,1,1
000-55-5402,0,0,1,0,1,0,0,1,0,1
000-21-7611,0,1,0,1,1,1,0,0,0,1
000-16-1195,0,0,0,0,0,1,1,0,1,1
000-97-6453,1,0,1,1,1,1,1,0,1,0
000-29-3474,1,1,0,0,1,1,1,0,0,0
000-74-0186,1,0,1,1,0,0,0,0,0,1
000-36-8150,0,0,1,1,0,1,0,0,0,0
000-45-4441,1,0,1,1,0,1,0,0,1,1
000-48-7073,1,1,0,1,0,0,1,0,1,1
000-10-0998,0,0,0,0,0,0,1,0,0,0
000-30-4120,0,1,1,0,0,1,0,1,0,0
000-04-0852,0,1,0,0,1,0,0,0,0,1
000-63-1946,0,0,0,1,0,0,0,0,1,0
000-11-8380,1,0,1,1,0,0,0,0,1,1
000-12-0478,1,0,1,0,1,1,0,0,1,1
000-93-2220,0,0,0,0,0,1,0,0,1,1
000-24-8527,0,0,1,1,0,1,1,1,0,1
000-31-9020,1,1,0,0,1,1,0,1,1,0
000-64-6762,0,1,0,1,0,0,1,0,1,1
000-66-6630,0,1,1,0,1,1,1,0,0,1
000-26-2139,1,0,0,0,0,1,1,1,0,1
000-73-7022,0,0,0,0,0,0,1,0,1,1
000-71-3321,1,1,0,0,1,0,0,1,0,1
000-30-1965,0,1,0,1,1,1,0,1,1,0
000-61-0093,0,0,1,0,0,0,0,1,1,0
000-23-7408,0,1,0,0,1,0,1,1,1,1
000-99-0683,0,1,0,1,1,0,1,1,0,0
000-40-3114,1,1,0,1,0,1,1,1,0,1
000-00-7350,1,1,0,1,0,0,0,0,0,1
000-59-6293,1,1,1,0,1,0,1,0,0,1
000-79-9297,1,1,1,0,1,1,1,1,0,1
000-46-7795,0,1,0,1,0,1,1,0,0,0
000-65-9469,0,1,0,0,1,0,1,1,0,1
000-74-1970,0,1,1,0,1,1,1,1,1,1
000-48-9922,0,0,0,1,0,1,0,1,1,0
000-57-8537,1,0,1,0,0,1,0,0,1,0
000-92-7340,0,1,1,1,1,0,1,1,0,1
000-95-6426,1,1,1,1,1,0,1,1,0,1
000-45-8289,1,1,0,1,1,0,0,1,1,1
000-88-2900,0,1,0,1,1,0,1,1,0,0
000-67-7881,1,1,1,0,0,1,1,1,0,1
000-45-1680,1,0,0,1,1,0,1,0,1,0
000-52-8505,1,1,0,0,0,1,1,0,0,1
000-43-5945,1,0,0,0,1,0,1,1,0,0
000-61-7828,1,1,1,1,1,1,0,1,0,0
000-00-5670,0,1,1,0,0,1,0,1,1,0
000-16-3074,0,1,0,1,0,1,1,1,0,0
000-74-6595,0,1,0,1,0,0,0,1,0,1
000-05-2151,1,1,1,1,0,0,0,0,1,0
000-33-9192,0,1,1,1,0,0,1,1,1,1
000-49-2908,0,0,1,1,0,1,1,1,0,1
000-82-0415,0,0,0,0,0,1,1,0,1,0
000-05-2102,0,0,1,1,0,1,0,1,1,1
000-50-5357,0,1,1,1,0,0,1,1,0,0
000-29-1638,0,1,1,0,0,1,0,1,1,0
000-55-1637,0,0,0,1,1,0,0,0,0,1
000-18-9843,1,0,1,0,0,0,0,0,1,1
000-91-3122,0,1,0,1,1,0,1,0,0,0
000-20-1450,1,0,1,1,0,0,0,0,1,1
000-53-9803,0,1,0,0,0,0,0,1,0,1
000-69-1402,1,0,1,0,1,0,1,0,1,0
000-03-5281,0,1,1,0,1,1,1,0,1,1
000-71-2558,0,1,1,1,1,0,1,0,1,0
000-52-2026,0,1,1,0,0,1,1,1,1,1
000-53-9913,1,1,0,1,1,1,0,0,0,1
000-78-4839,1,0,1,0,0,1,0,1,1,0
000-89-1047,1,1,1,1,1,0,0,0,0,1
000-97-3994,0,0,1,0,0,0,0,1,0,0
